Team,History,Cycle,DirAdv,CorpAdv,Support,FailedVisits,Training,ManagBudget,WebDev,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
DrugiRusekZ1,3,6,30.0,86.152,21.0,0.09999999999999432,12.0,261666.66666666666,18.0,31,4.55,805.0,345.0,13.0,13.3,792.2731893265566,393,449
DrugiRusekZ2,3,6,16.0,73.152,21.0,0.09999999999999432,13.0,186666.66666666666,15.0,16,4.6,800.0,352.0,11.1,9.8,809.9506493506493,361,372
DrugiRusekZ3,3,6,18.0,73.152,21.0,0.09999999999999432,38.0,166666.66666666666,19.0,0,1.75,770.0,350.0,0.0,0.0,798.375,337,378
DrugiRusekZ4,3,6,20.0,71.152,21.0,0.09999999999999432,33.0,166666.66666666666,17.0,0,1.75,769.0,351.0,13.2,13.1,764.4777327935221,362,412
DrugiRusekZ5,3,6,23.0,88.152,22.0,0.09999999999999432,45.0,168000.0,17.0,77,3.58,810.0,300.0,11.2,0.0,780.538770053476,343,337
DrugiRusekZ6,3,6,17.0,71.152,21.0,0.09999999999999432,20.0,166666.66666666666,15.0,0,1.75,787.0,350.0,11.5,0.0,778.6658031088083,324,391
FullJoin,3,6,14.0,93.152,22.0,0.09999999999999432,37.0,250000.0,20.0,25,4.5,751.0,350.0,12.8,0.0,768.538969616909,392,387
HEATTEAM,3,6,5.0,75.152,11.0,0.09999999999999432,33.0,190000.0,25.0,0,1.73,790.0,325.0,0.0,8.8,799.6666666666666,236,282
Mezzafive,3,6,11.0,58.152,21.0,0.09999999999999432,15.0,216666.66666666666,21.0,87,4.51,787.0,360.0,0.0,0.0,816.8333333333334,354,340
MinisterstwoStrategii,3,6,12.0,71.152,20.0,5.200000000000003,38.0,213333.3333333333,25.0,0,3.63,898.0,325.0,0.0,8.9,795.5714285714286,268,379
SGGW,3,6,17.0,67.152,20.0,0.09999999999999432,17.0,166666.66666666666,12.0,0,1.78,772.0,375.0,11.1,0.0,806.2240717029449,338,384
SystemyGB,3,6,18.0,83.152,22.0,0.09999999999999432,28.0,191666.66666666666,15.0,0,3.58,839.0,375.0,11.4,11.0,816.8980132450331,276,346
Triada,3,6,32.0,99.152,21.0,0.09999999999999432,33.0,166666.66666666666,15.0,0,3.67,762.0,350.0,0.0,0.0,770.3333333333334,392,431
UniversalSolutions,3,6,20.0,71.152,21.0,0.0,36.0,170000.0,15.0,21,1.76,800.0,355.0,0.0,0.0,795.3333333333334,311,369
VinciSquad,3,6,12.0,71.152,20.0,5.200000000000003,38.0,213333.3333333333,25.0,0,3.61,898.0,310.0,0.0,11.1,861.5,276,385
5cars,3,7,20.0,112.8912,20.0,0.09999999999999432,17.0,183333.3333333333,19.0,0,3.48,768.0,330.0,0.0,0.0,801.4285714285714,408,365
AMS,3,7,19.0,71.2912,21.0,0.09999999999999432,38.0,177333.3333333333,21.0,0,4.52,783.0,345.0,15.2,17.0,836.850605652759,429,384
ANA,3,7,20.0,117.6912,26.0,2.4000000000000057,25.0,290000.0,20.0,0,3.59,868.0,333.0,10.2,10.9,754.9724409448819,326,285
BandTInc,3,7,27.0,85.8912,20.0,0.09999999999999432,42.0,233333.3333333333,18.0,0,4.63,772.0,330.0,0.0,13.6,780.5,474,360
Batmaja,3,7,31.0,97.6912,17.0,0.20000000000000284,18.0,235000.0,15.0,0,3.51,792.0,360.0,12.0,12.7,774.89035667107,396,317
Bekarty,3,7,28.0,57.8912,20.0,0.09999999999999432,42.0,166666.66666666666,15.0,0,4.56,780.0,356.0,12.8,13.9,770.0376623376624,407,344
CheckRaise,3,7,5.0,143.8912,21.0,0.09999999999999432,33.0,283333.3333333333,21.0,0,4.41,799.0,360.0,13.5,13.1,783.996,378,347
DrugiRusekZ1,3,7,20.0,81.6912,21.0,0.09999999999999432,9.0,253666.66666666666,18.0,0,4.45,849.0,345.0,13.3,12.0,801.5152284263959,401,393
DrugiRusekZ2,3,7,20.0,77.8912,21.0,0.09999999999999432,0.0,230000.0,18.0,81,4.5,800.0,352.0,9.8,12.9,810.430789133247,407,280
DrugiRusekZ3,3,7,25.0,72.8912,21.0,0.09999999999999432,42.0,166666.66666666666,18.0,9,3.7,829.0,350.0,0.0,0.0,798.875,383,328
DrugiRusekZ4,3,7,20.0,70.6912,18.0,0.09999999999999432,33.0,166666.66666666666,14.0,0,1.8,769.0,348.0,13.1,13.2,763.2297476759628,392,362
DrugiRusekZ5,3,7,23.0,99.8912,22.0,0.29999999999999716,47.0,170000.0,17.0,0,3.53,810.0,300.0,0.0,0.0,775.6666666666666,403,343
DrugiRusekZ6,3,7,17.0,70.6912,21.0,0.09999999999999432,13.0,166666.66666666666,15.0,0,1.8,787.0,350.0,0.0,0.0,781.1428571428571,360,324
FullJoin,3,7,14.0,110.8912,22.0,0.09999999999999432,36.0,250000.0,20.0,0,4.11,762.0,360.0,0.0,0.0,772.0,425,392
HEATTEAM,3,7,3.0,87.0912,6.0,0.09999999999999432,38.0,203333.3333333333,25.0,2,1.48,790.0,325.0,8.8,8.0,774.89035667107,248,234
Mezzafive,3,7,15.0,50.8912,25.0,0.09999999999999432,17.0,216666.66666666666,25.0,0,4.41,801.0,360.0,0.0,0.0,822.5,410,354
MinisterstwoStrategii,3,7,20.0,117.6912,26.0,2.4000000000000057,42.0,290000.0,20.0,0,3.59,888.0,333.0,8.9,9.3,777.9672544080606,301,268
SGGW,3,7,18.0,62.291199999999996,21.0,0.09999999999999432,10.0,166666.66666666666,15.0,0,1.83,772.0,376.0,0.0,0.0,750.4285714285714,371,338
SystemyGB,3,7,18.0,84.8912,30.0,0.09999999999999432,22.0,191666.66666666666,30.0,0,3.51,830.0,354.0,11.0,10.7,799.4091520861373,317,276
Triada,3,7,32.0,115.49119999999999,21.0,0.20000000000000284,33.0,166666.66666666666,15.0,24,3.32,762.0,350.0,0.0,0.0,770.3333333333334,439,368
UniversalSolutions,3,7,22.0,70.6912,21.0,0.0,39.0,176333.3333333333,15.0,0,1.81,810.0,355.0,0.0,0.0,785.3333333333334,331,311
VinciSquad,3,7,20.0,117.6912,26.0,2.4000000000000057,42.0,290000.0,20.0,0,3.57,868.0,318.0,11.1,11.8,862.3755102040817,326,276
5cars,3,8,15.0,107.73471999999998,20.0,0.09999999999999432,12.0,186666.66666666666,19.0,18,3.13,767.0,330.0,0.0,0.0,819.5714285714286,431,390
AMS,3,8,35.0,70.77472,21.0,0.09999999999999432,37.0,179000.0,23.0,2,4.12,860.0,345.0,17.0,15.2,859.2980501392757,412,427
ANA,3,8,30.0,100.61472,30.0,1.2000000000000028,20.0,300000.0,25.0,0,3.23,875.0,325.0,10.9,11.2,754.4087301587301,347,326
BandTInc,3,8,25.0,87.53472,20.0,0.09999999999999432,42.0,233333.3333333333,18.0,74,4.53,772.0,330.0,13.6,0.0,767.7342105263158,493,400
Batmaja,3,8,35.0,92.61472,17.0,0.20000000000000284,18.0,251000.0,15.0,0,3.46,798.0,360.0,12.7,12.4,774.922680412371,453,396
Bekarty,3,8,40.0,54.734719999999996,20.0,0.09999999999999432,42.0,166666.66666666666,15.0,0,4.46,780.0,356.0,13.9,14.9,769.5628272251308,454,407
CheckRaise,3,8,7.0,137.33471999999998,21.0,0.09999999999999432,33.0,283333.3333333333,21.0,0,4.31,786.0,360.0,13.1,12.7,716.7981530343006,388,378
DrugiRusekZ1,3,8,18.0,73.01472,21.0,0.09999999999999432,10.0,241666.66666666666,18.0,17,4.33,915.0,345.0,12.0,10.8,815.4533844189017,364,384
DrugiRusekZ2,3,8,20.0,81.73471999999998,21.0,0.09999999999999432,0.0,263333.3333333333,18.0,25,4.4,805.0,352.0,12.9,13.8,825.5078534031413,431,382
DrugiRusekZ3,3,8,23.0,73.73471999999998,21.0,0.09999999999999432,42.0,166666.66666666666,20.0,0,3.35,829.0,350.0,0.0,0.0,803.125,389,383
DrugiRusekZ4,3,8,19.0,67.41471999999999,16.0,0.09999999999999432,33.0,160000.0,9.0,0,1.55,775.0,348.0,13.2,13.2,763.723489932886,375,392
DrugiRusekZ5,3,8,20.0,106.93472,22.0,0.9000000000000057,30.0,168666.66666666666,17.0,49,3.18,809.0,310.0,0.0,0.0,773.3333333333334,383,354
DrugiRusekZ6,3,8,17.0,70.41471999999999,21.0,0.09999999999999432,0.0,166666.66666666666,15.0,0,1.85,793.0,350.0,0.0,0.0,777.7142857142857,363,360
FullJoin,3,8,14.0,121.53472,22.0,0.09999999999999432,40.0,250000.0,20.0,0,3.75,779.0,350.0,0.0,13.5,776.1666666666666,421,425
HEATTEAM,3,8,3.0,99.25471999999999,10.0,0.09999999999999432,37.0,213000.0,20.0,0,1.23,790.0,325.0,8.0,7.6,774.922680412371,243,248
Mezzafive,3,8,18.0,46.53472,25.0,0.09999999999999432,17.0,216666.66666666666,35.0,0,4.31,803.0,362.0,0.0,0.0,824.4285714285714,419,410
MinisterstwoStrategii,3,8,11.0,100.61472,30.0,5.799999999999997,37.0,313333.3333333333,25.0,0,3.23,878.0,325.0,9.3,9.1,794.6005056890014,310,301
SGGW,3,8,18.0,57.37472,21.0,0.09999999999999432,8.0,166666.66666666666,15.0,1,1.83,772.0,376.0,0.0,0.0,750.4285714285714,371,370
SystemyGB,3,8,20.0,85.93472,30.0,0.09999999999999432,20.0,191666.66666666666,30.0,0,3.46,794.0,354.0,10.7,11.5,811.1924083769635,345,317
Triada,3,8,15.0,125.29471999999998,20.0,0.09999999999999432,23.0,193333.3333333333,25.0,79,2.95,762.0,350.0,0.0,12.1,769.5,412,360
UniversalSolutions,3,8,22.0,70.41471999999999,20.0,0.0,20.0,178333.3333333333,15.0,0,4.72,810.0,366.0,0.0,0.0,717.0,359,331
VinciSquad,3,8,11.0,100.61472,30.0,5.799999999999997,37.0,313333.3333333333,25.0,0,3.21,878.0,310.0,11.8,10.9,862.9039242219214,309,326
5cars,3,9,15.0,94.640832,20.0,0.20000000000000284,6.0,192333.3333333333,19.0,0,3.08,761.0,330.0,0.0,0.0,804.8571428571429,510,431
AMS,3,9,22.0,72.464832,21.0,0.09999999999999432,35.0,180000.0,15.0,0,3.77,880.0,345.0,15.2,12.8,810.5439560439559,404,412
ANA,3,9,28.0,92.368832,30.0,0.0,15.0,300000.0,26.0,0,3.18,850.0,325.0,11.2,14.0,811.3986842105263,473,347
BandTInc,3,9,25.0,87.52083199999998,20.0,0.0,27.0,233333.3333333333,20.0,0,4.43,772.0,330.0,0.0,0.0,757.1666666666666,600,493
Batmaja,3,9,30.0,85.56883199999999,17.0,0.09999999999999432,18.0,275000.0,15.0,55,3.41,816.0,360.0,12.4,0.0,782.7994891443168,503,398
Bekarty,3,9,35.0,52.840832,20.0,0.09999999999999432,32.0,166666.66666666666,15.0,0,4.36,780.0,356.0,14.9,0.0,770.4921671018277,572,454
CheckRaise,3,9,9.0,102.400832,21.0,0.09999999999999432,33.0,283333.3333333333,21.0,0,4.2,790.0,345.0,12.7,13.1,766.4948717948719,450,388
DrugiRusekZ1,3,9,12.0,66.808832,42.0,0.09999999999999432,14.0,248333.3333333333,18.0,0,4.23,977.0,345.0,10.8,10.3,825.5568181818182,364,364
DrugiRusekZ2,3,9,40.0,84.040832,24.0,0.09999999999999432,0.0,306666.6666666666,20.0,0,4.0,805.0,352.0,13.8,0.0,841.1454311454311,627,431
DrugiRusekZ3,3,9,23.0,73.240832,21.0,0.09999999999999432,37.0,166666.66666666666,18.0,0,3.0,835.0,350.0,0.0,0.0,812.875,457,389
DrugiRusekZ4,3,9,9.0,64.448832,15.0,0.09999999999999432,33.0,150000.0,9.0,0,1.3,778.0,348.0,13.2,0.0,764.0316368638239,401,375
DrugiRusekZ5,3,9,20.0,108.160832,22.0,0.7000000000000028,17.0,160000.0,17.0,0,2.83,809.0,310.0,0.0,0.0,660.5,467,383
DrugiRusekZ6,3,9,17.0,70.248832,21.0,0.09999999999999432,0.0,166666.66666666666,15.0,46,1.85,799.0,350.0,0.0,0.0,786.0,410,317
FullJoin,3,9,14.0,122.92083199999999,22.0,0.0,39.0,250000.0,20.0,0,3.66,779.0,305.0,13.5,14.3,775.9236739974125,483,421
HEATTEAM,3,9,3.0,106.552832,10.0,0.29999999999999716,13.0,220000.0,15.0,0,0.98,790.0,325.0,7.6,0.0,782.7994891443168,265,243
Mezzafive,3,9,18.0,43.920832,25.0,0.5999999999999943,12.0,216666.66666666666,45.0,0,4.22,805.0,365.0,0.0,0.0,788.2857142857143,490,419
MinisterstwoStrategii,3,9,29.0,83.368832,30.0,0.0,33.0,333333.3333333333,26.0,0,3.18,798.0,325.0,9.1,12.4,823.7540983606556,513,310
SGGW,3,9,20.0,54.424832,20.0,0.09999999999999432,7.0,173333.3333333333,30.0,1,3.78,828.0,375.0,0.0,12.2,759.5714285714286,378,370
SystemyGB,3,9,20.0,76.560832,30.0,0.09999999999999432,13.0,191666.66666666666,30.0,0,3.38,794.0,330.0,11.5,11.2,811.9632545931757,409,345
Triada,3,9,20.0,130.176832,20.0,0.0,10.0,233333.3333333333,20.0,43,2.87,762.0,315.0,12.1,0.0,770.4921671018277,468,369
UniversalSolutions,3,9,22.0,70.248832,20.0,0.0,9.0,180333.3333333333,15.0,9,4.62,810.0,366.0,0.0,0.0,770.1666666666666,416,350
VinciSquad,3,9,29.0,83.368832,30.0,0.0,33.0,333333.3333333333,26.0,0,3.19,798.0,340.0,10.9,12.2,823.9851752021565,487,309
